"","GC","PGC","M/TC","OSs","EPL-IN"
"Ror1",0.00144406580694219,0.00132283914294152,0.000792306343336275,0.0033320752675,0
"Ror2",0.00129918126758765,0.000880792346721796,0.00359772888172992,0,0
"Rph3a",0.00609615778465289,0.00739475926934436,0.0190395243274493,0.00991397465833333,0.0987778908819875
"Rpl3l",0.00055923712154632,0.00139557486178382,0,0,0
"Rps6ka2",0.0212350033309728,0.0284878328452451,0.0796863375595763,0.00675474611083333,0.0234394098385093
"Rrad",0.00525617994996517,0.0112838623786178,0.0016194143168579,0,0
"Rras",0.00300822854771303,0.00471223692911991,0.00243684655516328,0,0.0168306323975155
"Rreb1",0.0157258031403529,0.02031149152215,0.0803668738146514,0.0015340858775,0
"Rrm2",0.00167764603842582,0.00541859420023627,0,0,0.00734945029192546
"Rsph1",0.0115936116745995,0.0139932646042528,0.0212106093548102,0.1669226967725,0.00734945029192546
"Rsph3a",0.00374772749210587,0.0113163252782044,0.00166669062312445,0.00206664256333333,0
"Rspo1",0.00176068575563037,0.00271175971766096,0.00525919675904678,0,0
"Rspo3",0.101860176939053,0.0262613627737744,0.506354895065313,0.0090175991375,0.0913598261801242
"Rtkn2",0.00031285046006501,0.000845360834613113,0.00836192794527802,0,0
"Rtl1",0.000609565640352914,0.00136395841819256,0.00246427157281553,0,0
"Rtn4r",0.0145144675148595,0.00532275596396928,0.141688726578111,0,0.0562882056024845
"Rtn4rl1",0.00598258572184816,0.0218146718978145,0.176180054353045,0.003675461415,0.0722157625093168
"Rtp1",0.000413336906547481,0.00111008378558771,0,0.00443021928166667,0
"Rtp2",0.00106998804515904,0,0.00417520533980583,0.0305724325083333,0
"Runx1",0.00257385223949385,0.00216994220791494,0.0139922769991174,0,0
"Runx2",0.0704411438699791,0.0114795361777909,0.0157700049973522,0.00547757948833333,0.00734945029192546
"Runx3",0.000103026618992338,0,0,0,0
"Rxfp1",0.000941369414557697,0,0.0555566765472198,0.0012288303825,0
"Rxfp3",0.0080258545585094,0.00143888329592439,0.00251587992409532,0,0.0176540053167702
"Rxra",0.00364945186963083,0.0040703758765505,0.0158493786293027,0.00233269722,0.0317711772608696
"Ryr1",0.0043192684882749,0.004115216497342,0.122127472511033,0.00205258232583333,0
"Ryr3",0.017267289380195,0.0622164232268163,0.0850686183901147,0.00237622500666667,0
"S100a5",1.16040951087207,1.09618703850975,1.41598870894969,4.625047454585,1.06967405040994
"S1pr5",0.00379908719607616,0.0315913179492026,0.000760395174757281,0,0.0266725610621118
"Sacs",0.0693198098591827,0.041283506527466,0.158805267651368,0.02069268581,0.0287138977950311
"Sag",0.480153918148479,0.343194335505021,0.0783924851200353,0.019682498865,0.0947443458944099
"Sall3",0.099670839300209,0.315831719634968,0.0285584468111209,0.035170285415,0.125594658602484
"Samd12",0.0233515310062689,0.0171279337507383,0.0047838901270962,0.00373517421083333,0
"Samd3",0,0.00167254332722977,0.0254794102762577,0,0
"Samd5",0.000604261448572092,0,0.00812901949514563,0,0
"Samsn1",0.00881322464186209,0.0100866623939752,0.137829350924095,0.00864825085833333,0
"Sap25",0.00156289346285117,0,0.00362347209532215,0,0
"Sapcd2",0.000208393383097283,0.00123539414353219,0.000894949164165931,0,0
"Sash3",0.00107368469247736,0,0,0,0
"Sat2",0.0774005762353146,0.188011494583579,0.0423750334254192,0.0100138042241667,0.0338990119440994
"Satb2",0.000514307307754818,0,0,0,0.0154724888571429
"Sbno2",0.00305621095228697,0.00100223037979917,0.00257489853221536,0,0.0138964041304348
"Sbspon",0.0016593801194567,0.0329886862959244,0.00307777867343336,0,0
"Scara3",0.00659357745460878,0.031438227239811,0.0101378431059135,0.0020476862775,0.0100324404968944
"Scara5",0.00184262511632227,0.00553849357117543,0,0,0
"Scarf1",0.00110393830287903,0.00812520800118133,0.00212124249073257,0.00237622500666667,0
"Scarf2",0.00592989455224054,0.0217572271057295,0.0117391652188879,0,0
"Scgb1c1",0.000585819693289993,0.00114205507678677,0,0,0
"Scn4b",0.000332464872184815,0,0.00240740202647838,0.00146103215916667,0.0140663899565217
"Scn5a",0.0106498328432784,0.0696005456656822,0.0027788273309797,0.00729143891416667,0
"Scn7a",0.0113626426449965,0.0239472246444182,0,0,0.0528572165217391
"Scn9a",0.00124820524042257,0.00446927657767277,0.0191690783654016,0.005990308815,0
"Scpep1",0.0199777504774785,0.0249054966916716,0.0844371748923213,0.00146466095,0.0431813243043478
"Scrib",0.0558104613336429,0.0531502561724749,0.0715299287113857,0.233748828125,0.026292494757764
"Scrn2",0.00987796765068493,0.030392965030124,0.0145179462833186,0.004781727095,0
"Scube1",0.0140714103182029,0.0127104226875369,0.812979705740512,0.0115378590375,0.0995904591614907
"Scube2",0.0160891557108196,0.004159331497342,0.0735178229929391,0.0051676311375,0.0186443301428571
"Scx",0.00385902610958904,0.0203278351807442,0.00343994016857899,0.00223343978333333,0
"Scyl2",0.0304263812886,0.0409452709373892,0.119228207664607,0.0176431865575,0
"Sdc1",0.0424467835965869,0.15712874540697,0.0227955891006178,0.00197956067416667,0
"Sdc2",0.0587159804351056,0.052367959749557,0.245878203508385,0.0270868327633333,0.0341628930931677
"Sdc3",0.0396643515492222,0.0397901363603071,0.676963771907325,0.0532794388916667,0.268857730055901
"Sdr42e1",0.00369289507464593,0.00176487915416421,0.0541532154474846,0,0.010088959689441
"Sebox",0.000430886130949617,0,0.00366565970255958,0,0
"Selenbp2",0.000505610407011841,0.00123356060543414,0,0,0
"Sema3a",0.0411414476369863,0.0351521708511518,0.325829024485437,0.0068625554325,0.0155551475341615
"Sema3c",0.531592071490248,0.06269229152215,0.0738051468667255,0.052716920185,0.191284206664596
"Sema3d",0.0113648722713025,0.0222236829456586,0.242028334585172,0.0109778350641667,0.0273191325714286
"Sema3e",0.123555014547016,0.15449380292912,0.167941080887908,0.0101810735883333,0.584809965782608
"Sema3f",0.00568848629614581,0.0113575770732428,0.152266655971756,0.00424177230333333,0.0305812036335404
"Sema4f",0.0259543460190388,0.0289767002911991,0.0355266676910856,0.00365992798833333,0.0883711940931677
"Sema5b",0.00873674459612259,0.00331069833549911,0.118600329773169,0.00198772023833333,0
"Sema6a",0.109798598218133,0.0397718567501477,0.340687666679612,0.0360555464091667,0.0924757528819875
"Sema6b",0.106744326696657,0.105537803865328,0.585770946774934,0.0368477635233333,0.242354199024845
"Sema6c",0.0366087026732064,0.0801843446680449,0.194521326303619,0.0196299083891667,0.0252402968447205
"Sema7a",0.0175763195006965,0.045126571708801,0.310089490069726,0.0159339187416667,0.126490494416149
"Sepn1",0.0222011830513118,0.0155611371588895,0.0334034178526037,0,0.0659070072981366
"Serinc2",0.00109443634501974,0.000725523847017129,0.0270871559558694,0.0104215486441667,0
"Serpina3n",0.014071765782215,0.0183454872108683,0.0285110368208297,0.01289589495,0.0875696399937888
"Serpinb8",0.0105420873598793,0.00213262638216184,0.00480335639276258,0,0
"Serpind1",0.00190433684409101,0.00380026014766686,0,0,0
"Serpine3",0.0095279854965173,0.00436734991376255,0.00174513616769638,0,0
"Serping1",0.00783934886719294,0.01442898051329,0.0132681037219771,0,0.078380665552795
"Sesn2",0.0142770459705131,0.0594580549066745,0.0161217236760812,0.00212495260666667,0.0144972127267081
"Sez6l",0.176857557893894,0.111268612427643,0.0392023151191527,0.0227213108775,0.602547525515528
"Sfrp5",0.00440877311504527,0.00437611508919079,0.00732668989320388,0.00157961251583333,0.0275588880248447
"Sgca",0.000515162900510796,0,0.0044941381200353,0,0
"Sgcg",0,0,0.0068677312815534,0,0
"Sgk2",0.00051951798676573,0,0,0,0
"Sgms2",0.00108403920246111,0.00632229406556409,0.00247167893380406,0,0.0151602254285714
"Sgpp2",0.00396920000626886,0.010187581021264,0.0729639383742277,0,0.107742821360248
"Sgsh",0.00276572728592988,0.00139657963319551,0.013413078,0.00355913536,0
"Sh3pxd2b",0.00975919033352682,0.0127311477070289,0.0398936546187114,0.00588599655333333,0.0136872689565217
"Sh3rf3",0.00375574115521244,0.00316506676904903,0.0332977786001765,0.001773174135,0
"Sh3tc1",0.00112373784327838,0,0.00296790519770521,0.00202843699,0
"Sh3tc2",0.00226716689366148,0,0.00203811262312445,0.00242931095333333,0.0136694910248447
"Shc3",0.000549611987810541,0.000624813096278795,0.00549966190203001,0.00420558525583333,0
"Shcbp1l",0.00344009829753889,0.001157561252215,0.00211917952956752,0,0
"She",0.0051865892283492,0.00249083839988187,0.00326181656663725,0.00231953029166667,0.0151602254285714
"Shh",0.0179215637408869,0.0121718181848789,0.0304409496866726,0.00840545979833333,0.0647217959130435
"Shisa3",0.00925185670559554,0.00833464065268754,0.479370681495146,0.0113668275766667,0.0309835029689441
"Shisa6",0.00753632805862549,0.0106097419574719,0.163205206802295,0.010956963005,0.0848909701490683
"Shroom1",0.00123945745855584,0.00304599892675724,0.00161775599470432,0,0
"Siah1b",0.0092340960175296,0.0122079640838748,0.0129071916707855,0.002075892255,0.0332403562236025
"Sidt1",0.00925870185535175,0.0203605931901949,0.147810164332745,0.00225920164666667,0.0734010485093168
"Sigirr",0.000991585145228697,0.00227825825930301,0.00548262476345984,0.001838169765,0.0164841536086956
"Sik1",0.0335738085626886,0.0750929466704076,0.0133945572815534,0.00664408278083333,0.0322404936397515
"Sipa1l2",0.0504865551884142,0.199797538508565,0.0660457382683142,0.0304584606083333,0.06154561710559
"Six1",0,0.00114776863378618,0.00212285958252427,0,0
"Six5",0.00190436702879034,0.000907900333136444,0,0,0
"Skap1",0.00105490257522638,0,0.00535670548896734,0.00198996236083333,0
"Skap2",0.00485193873043882,0.00825435637507383,0.0362085574298323,0.01071143988,0.017114368621118
"Sla2",0.00187803987206873,0.00080519587005316,0,0,0.00948698013043478
"Slc10a3",0.0061173575198514,0.0110647823059657,0.0177936727396293,0,0
"Slc12a7",0.00298448961283956,0.00053977422976964,0.00980306440688438,0,0
"Slc12a8",0.00678721791676341,0.0162213963544005,0.00320275748455428,0.00207083193416667,0
"Slc15a3",0.0068655600186905,0.00182177380330774,0.0199446143609885,0,0.0272101036645963
"Slc15a4",0.0258338245831205,0.0318405065481394,0.0327846453265666,0.00669956443416667,0.100376724142857
"Slc16a10",0.00535113584258184,0.00644799532427643,0.0247603037572816,0.00240495320416667,0
"Slc16a12",0.0012052273255166,0.00063869832250443,0.00316976480229479,0,0
"Slc16a13",0.0069156191112143,0.0117212313337271,0.0235257843874669,0,0
"Slc17a6",0.00469215277606222,0.000803919694624926,0.210334843670786,0.00594590461333333,0.0661685876273292
"Slc17a7",0.0730905586612491,0.0739269301671589,2.21103078209709,0.149612046399167,0.514538925521739
"Slc18a2",0.00904154741304852,0.0494579376526875,0.00639306921270962,0.00136600857666667,0.140236677229814
"Slc19a2",0.00755044940921755,0.0111080148357944,0.0209837346381289,0.00214987267666667,0.0370973858819876
"Slc19a3",0.00134067812421639,0.00189242857590077,0.008423038380406,0.00228138760166667,0
"Slc1a1",0.217298250910727,0.0584060218954519,0.169774646598411,0.0243499113783333,0.438873480677018
"Slc1a3",0.333356721812747,1.04297000334554,0.319629299268314,0.251272732185,0.17618219884472
"Slc1a5",0.0105114577278848,0.0103557713384524,0.0260274273521624,0.00370813462666667,0
"Slc20a1",0.061664008943348,0.128225065168931,0.882285751616946,0.0371370307316667,0.159087818099379
"Slc20a2",0.0329641784508939,0.0345362835020673,0.0708830935278023,0.0139015257891667,0.133892097304348
"Slc22a15",0.00542401840341305,0.0102589760253987,0.0155016766531333,0,0.0518667669937888
"Slc22a2",0.000348155993034595,0.000887308601890136,0,0.00234980228333333,0
"Slc22a23",0.011708582746111,0.0230534673313644,0.184911800368932,0.00680815663166667,0.0632717626521739
"Slc22a3",0.00129995928651033,0.0024476160236267,0,0,0
"Slc24a2",0.0178379799216392,0.0540632574152392,0.339611347754634,0.0175918293,0.837633844242236
"Slc25a21",0,0,0.00152217608384819,0,0
"Slc25a24",0.00174414533875087,0.000638394238629652,0.00366266807678729,0,0
"Slc25a34",0.00243525789876945,0.0036986706715889,0.00112107228596646,0,0.0100324404968944
"Slc26a10",0.00348457817285814,0.0010829054229179,0.00170161257369815,0.00131464595916667,0.0151602254285714
"Slc26a11",0.00201343328674251,0.00155470814294152,0.00512534911473963,0,0.0229174304223602
"Slc27a3",0.0090387005596703,0.0136751268411105,0.00660943365136805,0.00212859002583333,0.0432432857329192
"Slc27a4",0.0822539120568841,0.0607006524329593,0.279293445252427,0.0222134012408333,0.151110580291925
"Slc29a3",0.00562556261550963,0.00407259854223272,0.0280325642241836,0.00389529813833333,0.00937971352173913
"Slc29a4",0.00918552656802879,0.0141515306568222,0.0969126400291262,0.0115705066775,0.0605457303540373
"Slc2a10",0.000731006942187137,0,0,0,0
"Slc30a2",0.000705078433132111,0,0,0.0022791384625,0
"Slc30a3",0.0343437770762712,0.0867567652262256,0.0166461413865843,0.00156575149333333,0.182387928161491
"Slc32a1",0.911522522384026,0.887778814509746,0.148015549617829,0.117047974298333,2.00358760975776
"Slc35d2",0.000170227196308335,0,0,0,0
"Slc35e3",0.0329564270980961,0.0380704545794448,0.0541571799655781,0.0084143904225,0.117358848242236
"Slc35f1",0.0386045106214302,0.0393266434122859,0.160906492977935,0.01070867233,0.279206174689441
"Slc35f3",0.0172018979010912,0.0042723381996456,0.0072333642250662,0.00150541123,0
"Slc35g1",0.00536250786440678,0.0106339026727702,0.00214171560458959,0,0.0159751155155279
"Slc36a2",0.000663251442883678,0.00190525738511518,0.0121589471376876,0.00208269627416667,0.0166154048571429
"Slc37a2",0.00157325385802183,0.0010829054229179,0.0217840513777582,0.00219243683166667,0.0162454413354037
"Slc38a3",0.0355650401769213,0.0377298508399291,0.414024569980583,0.0327051108,0.0161156874720497
"Slc38a4",0.00510668348351521,0,0.00447068447396293,0.00435523538416667,0.0175140542857143
"Slc38a8",0.00274434204376596,0,0,0,0
"Slc41a2",0.0154528241418621,0.0154285362587123,0.0293096410423654,0.00224085991916667,0.104312587347826
"Slc41a3",0.00345330370106803,0.0041471933284111,0.113315016934687,0.00207504634416667,0.0499191642484472
"Slc43a3",0.00660962835964708,0.0111077154430006,0.0177377992065313,0.00309441180916667,0.035639748484472
"Slc44a3",0,0,0.00152050639099735,0,0
"Slc44a5",0.0104631243476898,0.00926494270761961,0,0,0
"Slc4a11",0.00100187849860692,0.000599121865918488,0,0,0
"Slc52a3",0.000154394417808219,0.000959434441819256,0.00227157499117387,0,0
"Slc5a5",0.00421930344833991,0.00658766685351447,0.0483627660626655,0.00347994268,0.0360127972111801
"Slc5a7",0.000410158633155328,0.00146129803839338,0,0,0
"Slc6a1",0.344671163091827,0.737989824101004,0.206442455626655,0.124122466816667,1.31609958368323
"Slc6a12",0.00180924512967263,0.00139225930655641,0.00560331293468667,0,0
"Slc6a15",0.0544049810121895,0.0232332127306556,0.194439938819064,0.0199946006416667,0.306796640689441
"Slc6a3",0.00508035905641978,0.0606461793963379,0.00341122887202118,0.00563283867083333,0.0494648662298136
"Slc6a7",0.033896782313095,0.125244768513881,0.68670195025331,0.00976182942083333,0.455580087335404
"Slc7a1",0.0300276032762944,0.0358556735564087,0.114219472459841,0.0133921697308333,0.20349570352795
"Slc7a14",0.0179458095537497,0.0169707294660366,0.0170069499673433,0.00595681946083333,0.272189604981366
"Slc7a3",0.00123029588832134,0.00335964068930892,0.00364995325948808,0.002012791105,0.0278572458447205
"Slc8a2",0.0150794433951707,0.0102990005410514,0.0713034240538394,0.00222089332666667,0.0913450056770186
"Slc9a2",0.00465639645054562,0,0.0608892245357458,0.001944341685,0.00734945029192546
"Slc9a4",0.000898928303111214,0.00102864597401063,0.0848024859355693,0.00397584839583333,0
"Slc9a9",0.0639868925013931,0.0192545984459539,0.015396392678729,0.0124366205733333,0.0256976895341615
"Slco3a1",0.0721846530535175,0.103214093000591,0.306656908560459,0.00222609467833333,0.164088111850932
"Slco5a1",0.13565008597922,0.0413559263792085,0.0482238537466902,0.0067470375325,0.0184338916521739
"Slit1",0.00898608362978872,0.00783898739988187,0.00780298605383936,0.00109734060333333,0.0616328724409938
"Slit3",0.0373746076759926,0.0016250949220319,0.00457103896116505,0.00220348298,0.0294555742608696
"Slitrk6",0.00283140786893429,0.0120648984802126,0.000457211886142983,0,0
"Sln",0.0260892654102624,0.00979203185705848,0.00890774199646955,0.0023775070275,0
"Smc1b",0.000305146943812398,0,0,0,0
"Smco1",0.000900571611910843,0.00208210295156527,0,0,0
"Smpdl3b",0.000287435650336661,0.00217160809037212,0.00449891598676081,0,0
"Smpx",0.000254911030647783,0,0.00259963534598411,0,0
"Smtn",0.00181545141664732,0.00627508825162434,0.0114864957299206,0.00436154735333333,0
"Smyd1",0.00144475399198978,0,0,0,0
"Smyd4",0.0321501621871372,0.104959238402835,0.025721994043248,0.0065232181575,0.0318616235341615
"Snai2",0.00132631440469004,0.00298415579976373,0.00110460227096205,0,0
"Sncg",0.00771238714743441,0.00971187155404607,0.0145225977696381,0.0039619259925,0.0361923441925466
"Sntb2",0.00549458939644764,0.0142613499019492,0.0290886028111209,0.00222609467833333,0
"Snx20",0.00236143682969584,0.00848063999113999,0.00321622475551633,0,0
"Snx33",0.00150478791966566,0.000592648511518015,0.00563935827360989,0,0
"Snx7",0.187054231289993,0.0577624868535145,0.0536346691641659,0.0213652393733333,0
"Socs1",0.00562189511980497,0.018992804724749,0.00926017843424537,0,0
"Sod3",0.00885018733248201,0.00636166373419965,0.00348229521006178,0.00617248539833333,0.0301774424409938
"Sorbs3",0.00360264507557465,0.00859251435676314,0.0051352680635481,0,0
"Sorcs1",0.0121462189325517,0.0384022163295924,0.0113515989073257,0.00762567958333333,0.111278979354037
"Sox2",0.186326314725215,0.377269292879504,0.0465653077669903,0.045479786625,0.0481091125714286
"Sp100",0.0019928950538658,0.00205510998818665,0.0120984713583407,0,0
"Sp140",0.00134221737845368,0.00402261721795629,0.0011897837890556,0.00202843699,0
"Sp5",0.00229536392999768,0.00809525221854696,0.00658735334068844,0,0
"Spa17",0.036617445635361,0.0399043958257531,0.0543286829488085,0.312717564430833,0.0244610888757764
"Spag6",0.00739007406001857,0.0025526408275251,0.00151618629126214,0,0
"Spata18",0.000655210968655677,0,0,0,0
"Spata9",0.000691396532853494,0,0,0.00241838705166667,0
"Spdl1",0.000607100821569538,0,0,0,0
"Spef2",0.00180348497747852,0.00190724582929711,0.00267482900264784,0.0305841192433333,0
"Spink10",0.00799726338483863,0.0094343718021264,0.00423828911385702,0,0.0272264369875776
"Spns3",0.00334626299860692,0.0112539774890727,0,0.0037115258225,0
"Spock1",0.0574826713416531,0.0441260089686946,0.566100992423654,0.0238538437508333,0.317654684484472
"Spon1",0.204497727463896,0.750352678567041,0.167097137957635,0.0194734971091667,0.306400676354037
"Spp1",0.0265459077108196,0.0275911357979917,1.23317020878994,0.0175311072475,0.164849183534161
"Spp2",0.000454176963547713,0.000894920216184288,0,0.00228704086333333,0
"Spry4",0.00682321987624797,0.0312856714819846,0.00202272711209179,0.0121828502533333,0
"Sptssb",0.00401058361318783,0,0.00243562262488967,0,0
"Sqrdl",0.00385691823345716,0.00190286831010041,0.0109361788773169,0.004354514615,0
"Srd5a1",0.00940383172521477,0.0186706539379799,0.0137284877890556,0.00716864048083333,0.0541691773540373
"Srd5a3",0.0162765417208033,0.0123510688759598,0.0197198693000883,0.00622416179083333,0.052966631068323
"Srms",0.000433608835035988,0,0.00257881732833186,0,0
"Srpk3",0.010780431654632,0.00834894804607206,0.0354272065145631,0,0
"Srpx",0.00292878881576503,0.00455274895038393,0.00229827327625772,0.00184539639916667,0.0166154048571429
"Sspo",0.000712664782098909,0.00231804294802126,0.00538360671050309,0,0
"Sstr1",0.00149791456477827,0.00393357497341996,0.00220314606972639,0,0
"Sstr3",0.0617684664183887,0.00900172917838157,0.0171952200203001,0.00232071761,0.0340139611180124
"St18",0.00133511968818203,0.00474907569580626,0.00130702838393645,0,0
"St3gal1",0.0538940035210123,0.0187287238865918,0.0106212388808473,0.00429893787166667,0
"St3gal4",0.0588285171770374,0.132282865378618,0.0178524129744042,0.0126352500558333,0.0276959032049689
"St6gal1",0.0183252475315765,0.0287809094400473,0.0811438785966461,0.0118024815116667,0.0321816178819876
"St6galnac3",0.233906044239726,0.0772001940307147,0.0312922686963813,0.0105541042308333,0
"St6galnac5",0.0995668245837009,0.220608829195511,0.044222618255075,0.0193240708175,0.063961596068323
"St8sia1",0.0367903840662874,0.0580695153479031,0.210923973808473,0.00231953029166667,0.130044873490683
"St8sia4",0.0840008564715579,0.0937190120401654,0.0188614424607237,0.0119748218333333,0.211492342819876
"Stac",0.000626375410262363,0.0281839554353219,0.0124852357511033,0.00236604780833333,0
"Stag3",0.000876964215347109,0,0.00482629808384819,0,0
"Stard5",0.00576331028465289,0.0168838119480213,0.0408110829982348,0.004036119435,0
"Stat6",0.00672287242755979,0.00695481192793857,0.0186657650582524,0.00116938013916667,0
"Stbd1",0.00081654345948456,0,0.00321675922594881,0.00499445709333333,0
"Stc1",0.0125909282047829,0.0349649539864147,0.00245789723565755,0.00437956531666667,0.0155679801304348
"Steap2",0.0973282485393545,0.0849761638074424,0.238646153280671,0.0191809339141667,0.0562288304968944
"Steap4",0.000304594684815417,0.00112707517956291,0,0.00202527963333333,0
"Stk10",0.00231802230972835,0.00230215895569994,0.0098615825207414,0,0
"Stk17b",0.00690938292814024,0.00240290703366805,0.00198198203795234,0,0
"Stk3",0.0148427735446947,0.0446336824589486,0.0133004990767873,0.0102512097475,0
"Stk32a",0.00175061492872069,0.00540097758298878,0.00106260030008826,0.0013668455075,0
"Stk33",0.00310089321163223,0.00258888540933255,0.00535536777228597,0.00142345991416667,0.0162967615838509
"Stom",0.0226345736552124,0.0346706197152983,0.0356480315383936,0.190091075820833,0.0280809836770186
"Stoml3",0.0427364307530764,0.0441651268665091,0.0412931040370697,0.748526261025833,0.0174226888571429
"Ston1",0.000144834967494776,0.00121580268812758,0,0,0
"Ston2",0.00941335617901091,0.00246870418783225,0.000417442611650485,0.001838169765,0
"Strada",0.0810427337078012,0.0310212524843473,0.025304058537511,0.00153148926666667,0.0250743363540373
"Stx11",0.000683376123171581,0,0,0,0
"Styx",0.000770244360924077,0,0,0,0
"Sulf1",0.0337238417396099,0.00480288187064383,0.00890799274404237,0.0040326633025,0.0120662115590062
"Sulf2",0.0235872077369399,0.0791077745953928,0.0518383879717564,0.01354488694,0.148724380074534
"Sult1d1",0.00363820209287207,0.00663301876196102,0.011638850086496,0.1341681053275,0
"Sult5a1",0.000919098345251915,0,0.0024115405631068,0,0
"Sun2",0.0435985318843743,0.041561403223863,0.0990154069196823,0.00800724013333333,0.0159194112608696
"Susd2",0.0017335814555375,0,0.0789870866098853,0,0.0230936176335404
"Susd5",0.000756483682957976,0.00260184189190786,0.00368907141924095,0,0
"Sv2b",0.00874031838565126,0.0138306965522741,0.81070111450662,0.00897835249666667,0.276881093223602
"Svep1",0.00516291834142094,0.0269140225682221,0.00524251916504854,0,0
"Svopl",0,0.000767329638511518,0,0,0
"Sycp3",0.000201586976433713,0.0011190634229179,0.0014394515984113,0,0
"Syde2",0.0134804384532157,0.00824815492321323,0,0.0045914393,0
"Syndig1l",0.0281075154683074,0.312482195100413,0.0415762528843778,0.0302706270191667,0.184109098496894
"Syne3",0.00138171269828187,0,0,0,0
"Synm",0.0140256456449965,0.014282037483166,0.045817919690203,0.0158655100633333,0
"Sypl2",0.00296914976456931,0.00617549301653869,0.00261460944130627,0,0.0120662115590062
"Syt10",0.34802229456501,0.0557381344435913,0.034612667874669,0.0130781872716667,0.0466036320559006
"Syt15",0.000308956164499652,0,0.00183402953398058,0,0
"Syt17",0.0174747739078245,0.0860297085936208,0.0051492638799647,0.00421689927416666,0.0120662115590062
"Syt6",0.437769146389366,0.0943722260082693,0.0542704399355693,0.03980101427,0.127334563478261
"Syt7",0.120755624302066,0.347464150852924,1.14661625905031,0.0969156151358333,0.540739863701863
"Syt9",0.00154620633619689,0.0024628686243355,0.0935767580953221,0.00982842352,0
"Sytl1",0.00673540608764801,0.00139895073360898,0.00244670794086496,0.0306275052233333,0
"Sytl4",0.000415990793475737,0.00102499417897224,0,0.00226139016083333,0
"Tac1",0.0264366086261899,0.0250416012073243,0.0109132188764342,0.00366738050083333,0.123689622080745
"Taco1",0.00244843788100766,0.00943882351092735,0.00756771428596646,0,0
"Tacr1",0.0420970592831437,0.00334286320082693,0.0093631354439541,0.00237879126583333,0.0169957428695652
"Taf4b",0.00371145607580683,0.00076824700236267,0.00911525231421006,0.00217764147083333,0
"Tagap",0.00112148933271419,0,0.00832564505030891,0,0
"Tal1",0.000703703070466682,0.00227951240047253,0,0,0
"Tbc1d10c",0.00146297552739726,0.00162125491907856,0.0152005232250662,0.0054415151925,0
"Tbc1d2",0.00144099541699559,0.00337387258712345,0,0,0
"Tbc1d4",0.00770872445147434,0.010787510515062,0.0603463518984996,0.014758957505,0
"Tbkbp1",0.0188844999398653,0.0407321490064973,0.100533352894969,0.0190202381025,0
"Tbr1",0.00428302149674948,0.00407336435380981,0.0882359354139453,0.0132525748908333,0.0212458544223602
"Tbx15",0.00104587551102856,0,0,0,0
"Tbx2",0.00204095167761783,0.00771659090903721,0,0,0
"Tbx21",0.00413167860900859,0.00549705210100413,0.0461920515454545,0.00124109748416667,0
"Tbxa2r",0.000989832088344555,0,0.00482617648896734,0.0018472153225,0
"Tbxas1",0.00125289583967959,0.00173056273892499,0.00391514254368932,0.01009473735,0
"Tcap",0.00748559468864639,0.0586069810112227,0.0264877923283319,0.00228931444083333,0.024965781484472
"Tcea3",0.00104223303413048,0.0018033906261075,0.00591077704501324,0.00358154608166667,0
"Tceanc",0.00574268109774785,0.0129776612675724,0.00474936691173875,0.00340647185333333,0
"Tcerg1l",0.0300568315941491,0.162510913373302,0.0216162989417476,0.00444096049416667,0.0312922615155279
"Tcf15",0.000919341316461574,0.00502869161015948,0.0446929444924978,0,0
"Tcf7",0.0128241435694219,0.0419085179870053,0.00465349131862312,0.00290086576166667,0
"Tcn2",0.0222036653815881,0.0271308131187242,0.149936662121801,0.023278135035,0.0741065471428571
"Tcte1",0.00042569214882749,0,0,0,0
"Tdgf1",0.000536032199674948,0,0.00433817891085613,0,0
"Tdrd9",0.000292303082772231,0.00157949535144714,0.00310913960194175,0,0
"Tenm2",0.078015106319596,0.0245586854565859,0.0197279725719329,0.00911321346,0.145720921602484
"Tesc",0.109989783586023,0.038558089282339,0.0531305429461606,0.278322321636667,0.0397661426645963
"Tex15",0.0166591480148595,0.0222376546491435,0.0429667790609003,0.00405169774083333,0
"Tfap2b",0.000315642485837009,0.00136203301004135,0.00176190617210944,0,0
"Tfap2c",0.000134045450893894,0.00130502401063201,0.0560813350300088,0.00228704086333333,0
"Tfcp2",0.0227405449052705,0.0609681729952747,0.0182309816813769,0.00659021849,0.00980998449689441
"Tfpi",0.00642358156303692,0.00258685833077377,0.00749584180935569,0,0.0158720667453416
"Tgfa",0.0146155432584165,0.0248882754754873,0.241472956208297,0.0275001236833333,0.0321649240186335
"Tgif1",0.00262233194450894,0.00299162776963969,0.00847273041747573,0.00302756322416667,0
"Tgif2",0.00209131231181797,0.00359743071116362,0.000611075144748455,0.0020835514025,0.0175048492484472
"Tgm3",0.000204873137798932,0,0,0,0
"Tgtp2",0.000551865325168331,0,0,0,0
"Thbs1",0.00123313344520548,0.00253943021736562,0.0262857850873786,0.002115939495,0
"Thpo",0.00255033882841885,0.000784595113408151,0.00111364865754634,0,0
"Thrb",0.00464703421488275,0.0171270521772002,0.011817961564872,0.00472607920583333,0.0366900665652174
"Thsd4",0.0176650859930346,0.0742788710118134,0.0100254917272727,0.0064273329825,0.0371259072795031
"Thsd7a",0.0502954579051544,0.0376524044672179,1.07934920249161,0.0280100165558333,0.320763375043478
"Thy1",0.323194329204435,0.164316631702304,1.19566009774404,0.058775038855,2.35437703996273
